ENMUST_ID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
ENSMUST00000205274.1	chr19	+	8724130	8725892	8724130	8724130	5	8724130,8724402,8725013,8725221,8725484,	8724189,8724721,8725046,8725256,8725892,		uc289qro.1
ENSMUST00000206383.1	chr19	+	8725021	8726002	8725021	8725021	3	8725021,8725484,8725781,	8725256,8725523,8726002,		uc289qsb.1
ENSMUST00000205825.1	chr19	+	8724146	8726345	8724146	8724146	9	8724146,8724376,8724671,8725013,8725221,8725484,8725781,8726066,8726238,	8724189,8724483,8724721,8725046,8725256,8725523,8725826,8726102,8726345,		uc289qrq.1
ENSMUST00000205539.1	chr19	+	8723486	8726441	8723486	8723486	4	8723486,8724402,8725781,8726238,	8724189,8725523,8726102,8726441,		uc008gmk.3
ENSMUST00000206519.1	chr19	+	8723486	8726442	8723486	8723486	2	8723486,8725484,	8725256,8726442,		uc008gml.1
ENSMUST00000206155.1	chr19	+	8723474	8726443	8723474	8723474	10	8723474,8724140,8724402,8724671,8725013,8725221,8725484,8725781,8726066,8726238,	8723506,8724189,8724483,8724721,8725046,8725256,8725523,8725826,8726102,8726443,		uc008gmj.3
ENSMUST00000205909.1	chr19	+	8724004	8726443	8724004	8724004	9	8724004,8724402,8724671,8725013,8725221,8725484,8725781,8726066,8726238,	8724189,8724483,8724721,8725046,8725256,8725523,8725826,8726102,8726443,		uc289qrn.1
ENSMUST00000206135.1	chr19	+	8724157	8726443	8724157	8724157	8	8724157,8724402,8725013,8725221,8725484,8725781,8726066,8726238,	8724189,8724721,8725046,8725256,8725523,8725826,8726102,8726443,		uc289qrr.1
ENSMUST00000206462.1	chr19	+	8724662	8726443	8724662	8724662	5	8724662,8725013,8725781,8726066,8726238,	8724721,8725523,8725826,8726102,8726443,		uc289qry.1
ENSMUST00000205852.1	chr19	+	8724896	8726443	8724896	8724896	6	8724896,8725221,8725484,8725781,8726066,8726238,	8725046,8725256,8725523,8725826,8726102,8726443,		uc289qsa.1
ENSMUST00000206255.1	chr19	+	8725103	8726443	8725103	8725103	5	8725103,8725484,8725781,8726066,8726238,	8725256,8725523,8725826,8726102,8726443,		uc289qsd.1
ENSMUST00000206786.1	chr19	+	8725474	8726443	8725474	8725474	2	8725474,8726066,	8725826,8726443,		uc289qsf.1
ENSMUST00000206029.1	chr19	+	8725499	8726443	8725499	8725499	4	8725499,8725781,8726066,8726238,	8725523,8725924,8726102,8726443,		uc289qsg.1
ENSMUST00000175642.1	chr19	+	8741469	8742670	8741469	8741469	2	8741469,8742253,	8741575,8742670,		uc289qsl.1
ENSMUST00000176314.7	chr19	+	8741668	8742860	8742272	8742860	3	8741668,8742253,8742853,	8741795,8742497,8742860,	H3BKD6	uc289qsq.1
ENSMUST00000176093.1	chr19	+	8741511	8744526	8741511	8741511	1	8741511,	8744526,		uc289qsp.1
ENSMUST00000176260.7	chr19	+	8742143	8748888	8742143	8742143	6	8742143,8742853,8743079,8748460,8748654,8748806,	8742497,8742924,8743423,8748577,8748711,8748888,		uc289qst.1
ENSMUST00000176009.1	chr19	+	8742859	8749119	8742859	8742859	5	8742859,8743079,8743352,8748460,8748654,	8742924,8743135,8743423,8748577,8749119,		uc289qsu.1
ENSMUST00000175834.1	chr19	+	8748589	8749378	8748589	8748589	1	8748589,	8749378,		uc289qsy.1
ENSMUST00000176844.1	chr19	+	8748517	8749713	8748517	8748517	2	8748517,8749665,	8748888,8749713,		uc289qsw.1
ENSMUST00000175901.7	chr19	+	8741806	8749772	8742272	8749772	9	8741806,8742253,8742853,8743079,8743352,8748460,8748654,8748806,8749665,	8742154,8742497,8742924,8743135,8743423,8748577,8748711,8748888,8749772,	H3BJE3	uc289qsr.1
ENSMUST00000176570.1	chr19	+	8749398	8750094	8749724	8750031	2	8749398,8749905,	8749772,8750094,	H3BJ89	uc289qta.1
ENSMUST00000176404.1	chr19	+	8748532	8754984	8748532	8748532	5	8748532,8748654,8749665,8749905,8754908,	8748577,8748888,8749772,8750027,8754984,		uc289qsx.1
ENSMUST00000176182.7	chr19	+	8748502	8755058	8748502	8748502	5	8748502,8748806,8749665,8749905,8754908,	8748711,8748888,8749772,8750027,8755058,		uc289qsv.1
ENSMUST00000176968.1	chr19	+	8749002	8755065	8749724	8755065	3	8749002,8749905,8754908,	8749772,8750027,8755065,	H3BKP3	uc289qsz.1
ENSMUST00000177373.7	chr19	+	8741478	8755123	8742916	8755068	10	8741478,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8741575,8742924,8743135,8743423,8748577,8748711,8748888,8749772,8750027,8755123,	H3BJ02	uc289qsm.1
ENSMUST00000177322.7	chr19	+	8741412	8755586	8742272	8743377	10	8741412,8742253,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8741575,8742497,8743135,8743423,8748577,8748711,8748888,8749772,8750027,8755586,	H3BL25	uc289qsk.1
ENSMUST00000175872.7	chr19	+	8741487	8755602	8742272	8749680	11	8741487,8742253,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8741575,8742497,8742924,8743135,8743423,8748577,8748711,8748899,8749772,8750027,8755602,	H3BKJ7	uc289qsn.1
ENSMUST00000010254.15	chr19	+	8741488	8755642	8742272	8755297	11	8741488,8742253,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754876,	8741575,8742497,8742924,8743135,8743423,8748577,8748711,8748888,8749772,8750027,8755642,	I1E4X1	uc289qso.1
ENSMUST00000073430.13	chr19	+	8741802	8755642	8742272	8755068	10	8741802,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8742497,8742924,8743135,8743423,8748577,8748711,8748888,8749772,8750027,8755642,	Q8K1E0	uc008gmp.2
ENSMUST00000176013.7	chr19	+	8741887	8755642	8742272	8743435	10	8741887,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8742497,8742924,8743135,8743502,8748577,8748711,8748888,8749772,8750027,8755642,	H3BKP0	uc289qss.1
ENSMUST00000176381.7	chr19	+	8741412	8756069	8742272	8755068	11	8741412,8742253,8742853,8743079,8743352,8748460,8748654,8748806,8749665,8749905,8754908,	8741575,8742497,8742924,8743135,8743423,8748577,8748711,8748888,8749772,8750027,8756069,	Q8K1E0	uc008gmo.3
ENSMUST00000236499.1	chr19	+	8898111	8905898	8898111	8898111	4	8898111,8902263,8902521,8904934,	8898159,8902368,8902630,8905898,		uc294gca.1
ENSMUST00000235704.1	chr19	+	8898124	8907390	8898124	8898124	6	8898124,8902263,8902521,8903235,8904934,8907214,	8898159,8902368,8902630,8903344,8905062,8907390,		uc294eym.1
ENSMUST00000236563.1	chr19	+	8898070	8907392	8898070	8898070	6	8898070,8899195,8902263,8902521,8904934,8907214,	8898159,8899394,8902368,8902630,8905062,8907392,		uc294gej.1
ENSMUST00000238063.1	chr19	+	8908257	8909187	8908257	8908257	3	8908257,8908920,8909090,	8908747,8909008,8909187,		uc294iin.1
ENSMUST00000096246.4	chr19	+	8898100	8916672	8898121	8915734	25	8898100,8902263,8902521,8904934,8907214,8907850,8908677,8908920,8909090,8909432,8910465,8910707,8911034,8911276,8911595,8911863,8912473,8912710,8914300,8914541,8914701,8914924,8915157,8915403,8915624,	8898159,8902368,8902630,8905062,8907394,8907916,8908747,8909008,8909187,8909613,8910619,8910943,8911161,8911356,8911739,8911960,8912575,8912954,8914365,8914618,8914776,8915038,8915270,8915504,8916672,	Q8BHN3	uc008gnw.4
ENSMUST00000235274.1	chr19	+	8898106	8916672	8898121	8915734	24	8898106,8902263,8902521,8904934,8907214,8908677,8908920,8909090,8909432,8910465,8910707,8911034,8911276,8911595,8911863,8912473,8912710,8914300,8914541,8914701,8914924,8915157,8915403,8915624,	8898159,8902368,8902630,8905062,8907394,8908747,8909008,8909187,8909613,8910619,8910943,8911161,8911356,8911739,8911960,8912575,8912954,8914365,8914618,8914776,8915038,8915270,8915504,8916672,	Q8BHN3	uc294ein.1
ENSMUST00000235674.1	chr19	+	10525403	10533366	10526006	10533366	5	10525403,10525951,10531780,10532819,10533292,	10525600,10526060,10531999,10532923,10533366,	A0A494B9T0	uc294exj.1
ENSMUST00000236154.1	chr19	+	10532388	10533372	10532388	10532388	2	10532388,10533292,	10532923,10533372,		uc294fpi.1
ENSMUST00000236706.1	chr19	+	10531818	10535247	10531818	10532290	5	10531818,10532257,10532819,10533292,10535103,	10531999,10532334,10532923,10533438,10535247,	A0A494BAN3	uc294gjv.1
ENSMUST00000238102.1	chr19	+	10531826	10535249	10531826	10532290	5	10531826,10532260,10532819,10533292,10535103,	10531999,10532334,10532923,10533438,10535249,	A0A494BAS7	uc294ika.1
ENSMUST00000235162.1	chr19	+	10525265	10538840	10525265	10525265	7	10525265,10525951,10531780,10532819,10533292,10535103,10536798,	10525327,10526060,10531999,10532923,10533465,10535518,10538840,		uc294eeh.1
ENSMUST00000237321.1	chr19	+	10525265	10541070	10526006	10540843	9	10525265,10525951,10531780,10532819,10533292,10535103,10536798,10539619,10540680,	10525327,10526060,10531999,10532923,10533465,10535518,10536917,10539788,10541070,	Q8BTV2	uc294hgu.1
ENSMUST00000236206.1	chr19	+	10525265	10547402	10526006	10532163	11	10525265,10525951,10531780,10532130,10532819,10533292,10535103,10536798,10539619,10540680,10545691,	10525327,10526060,10531999,10532196,10532923,10533465,10535518,10536917,10539788,10540848,10547402,	A0A494BBL0	uc294fre.1
ENSMUST00000038379.4	chr19	+	10525265	10547653	10526006	10540843	10	10525265,10525951,10531780,10532819,10533292,10535103,10536798,10539619,10540680,10545691,	10525327,10526060,10531999,10532923,10533465,10535518,10536917,10539788,10540848,10547653,	Q8BTV2	uc008gpy.3
ENSMUST00000188995.1	chr19	+	11375522	11392790	11378752	11392790	7	11375522,11378736,11381323,11386382,11388230,11390260,11392670,	11375631,11378896,11381452,11386439,11388389,11390362,11392790,	A0A087WRT7	uc057blh.2
ENSMUST00000187462.1	chr19	+	11469424	11472736	11469424	11469424	3	11469424,11471088,11472392,	11469556,11471251,11472736,		uc289qyq.1
ENSMUST00000165310.2	chr19	+	11469365	11482192	11471104	11481212	7	11469365,11471088,11472392,11475273,11478167,11480298,11481205,	11469556,11471251,11472527,11475330,11478374,11480399,11482192,	Q99N08	uc008gsh.4
ENSMUST00000186500.1	chr19	-	11480204	11484535	11480204	11480204	1	11480204,	11484535,		uc289qys.1
ENSMUST00000186054.1	chr19	-	11470165	11484577	11470165	11470165	3	11470165,11476784,11484446,	11470943,11476829,11484577,		uc008gsi.1
ENSMUST00000189306.1	chr19	-	11480086	11484578	11480086	11480086	3	11480086,11480278,11484446,	11480125,11480469,11484578,		uc289qyr.1
ENSMUST00000185867.1	chr19	+	11486108	11487065	11486108	11486108	1	11486108,	11487065,		uc289qyv.1
ENSMUST00000190498.1	chr19	+	11486039	11487176	11486039	11486039	2	11486039,11486852,	11486271,11487176,		uc289qyu.1
ENSMUST00000189635.6	chr19	+	11485937	11506260	11485937	11485937	4	11485937,11502158,11504798,11506155,	11486271,11502279,11504855,11506260,		uc289qyt.1
ENSMUST00000191475.1	chr19	+	11492049	11508094	11492049	11492049	4	11492049,11493094,11502158,11504798,	11492135,11493228,11502279,11508094,		uc289qyx.1
ENSMUST00000186423.6	chr19	+	11492037	11511708	11502207	11506269	6	11492037,11502158,11504798,11506155,11508290,11511581,	11492135,11502279,11504855,11506288,11508392,11511708,	A0A087WS47	uc289qyw.1
ENSMUST00000079855.10	chr19	+	11492037	11512577	11502207	11511851	5	11492037,11502158,11504798,11508290,11511581,	11492135,11502279,11504855,11508392,11512577,	E9PZI3	uc012bix.1
ENSMUST00000188633.1	chr19	+	11502207	11512577	11502207	11511851	4	11502207,11504798,11508290,11511581,	11502279,11504855,11508392,11512577,	E9PZI3	uc289qyy.1
ENSMUST00000159587.1	chr19	+	11518593	11521855	11518593	11518593	3	11518593,11520322,11521670,	11518674,11520485,11521855,		uc289qzc.1
ENSMUST00000161283.1	chr19	+	11521670	11527417	11521670	11526680	4	11521670,11523909,11526620,11527388,	11521805,11523966,11526897,11527417,	F6TGK4	uc289qzd.1
ENSMUST00000025580.9	chr19	+	11518558	11530403	11520338	11529583	7	11518558,11520322,11521670,11523909,11526699,11528573,11529487,	11518674,11520485,11521805,11523966,11526897,11528675,11530403,	Q99N09	uc008gsk.1
ENSMUST00000161157.7	chr19	+	11518565	11531254	11518565	11518565	6	11518565,11520322,11521670,11523909,11526620,11529487,	11518674,11520485,11521805,11523966,11528675,11531254,		uc289qzb.1
ENSMUST00000163078.7	chr19	+	11516511	11531256	11520338	11529583	8	11516511,11518452,11520322,11521670,11523909,11526699,11528573,11529487,	11516545,11518674,11520485,11521805,11523966,11526897,11528675,11531256,	Q99N09	uc289qza.1
ENSMUST00000025581.6	chr19	+	11536800	11558467	11548503	11558017	7	11536800,11548478,11550265,11552831,11554803,11556191,11557876,	11537160,11548638,11550385,11552888,11554926,11556293,11558467,	Q99N05	uc008gsl.2
ENSMUST00000135351.1	chr19	-	11587963	11593015	11587963	11587963	3	11587963,11589989,11592864,	11588065,11590196,11593015,		uc289qzi.1
ENSMUST00000125291.2	chr19	-	11586986	11593155	11587085	11592879	5	11586986,11587963,11589989,11592864,11593037,	11587181,11588065,11590196,11592921,11593155,	F6V7U2	uc289qzh.1
ENSMUST00000155669.7	chr19	-	11586979	11593373	11586979	11586979	5	11586979,11587963,11589989,11592864,11593268,	11587181,11588065,11590122,11592921,11593373,		uc289qzg.1
ENSMUST00000025582.10	chr19	-	11586603	11604849	11587085	11603292	7	11586603,11587963,11589989,11592864,11601829,11603145,11604673,	11587181,11588065,11590196,11592921,11601964,11603308,11604849,	Q2TVW7	uc008gsm.2
ENSMUST00000211089.1	chr19	-	11781596	11782904	11781596	11781596	2	11781596,11782799,	11781680,11782904,		uc289qzt.1
ENSMUST00000210481.1	chr19	-	11785076	11789617	11785076	11785076	5	11785076,11785684,11786524,11788168,11789556,	11785524,11785758,11786633,11788236,11789617,		uc289qzv.1
ENSMUST00000211047.1	chr19	-	11781596	11818721	11781596	11818721	11	11781596,11783025,11785389,11785684,11786524,11788168,11789556,11790047,11791745,11803493,11818691,	11781680,11783136,11785524,11785758,11786633,11788236,11789585,11790093,11791845,11803577,11818721,	A0A1B0GRC2	uc289qzu.1
ENSMUST00000075304.13	chr19	-	11775117	11818811	11777092	11818721	11	11775117,11777087,11782799,11785389,11785684,11786524,11788168,11789556,11791745,11803493,11818691,	11776588,11777170,11782910,11785524,11785758,11786633,11788236,11789631,11791845,11803577,11818811,	Q64704	uc008gsy.2
ENSMUST00000209304.1	chr19	-	11803077	11818850	11803077	11803077	2	11803077,11818691,	11803577,11818850,		uc289qzw.1
ENSMUST00000211641.1	chr19	-	11776557	11818893	11777092	11818721	11	11776557,11777087,11782799,11785389,11785684,11786524,11788168,11789556,11790047,11803493,11818691,	11776588,11777170,11782910,11785524,11785758,11786633,11788236,11789631,11790093,11803577,11818893,	Q64704	uc008gsz.2
ENSMUST00000069285.5	chr19	-	11777484	11818942	11781596	11818721	11	11777484,11781566,11783025,11785389,11785684,11786524,11788168,11789556,11791745,11803493,11818691,	11779173,11781680,11783136,11785524,11785758,11786633,11788236,11789631,11791845,11803577,11818942,	Q64704	uc008gtb.3
ENSMUST00000047698.13	chr19	-	11775117	11819403	11789630	11818721	12	11775117,11777087,11782799,11785389,11785684,11786524,11788168,11789556,11790047,11791745,11803493,11818691,	11776588,11777170,11782910,11785524,11785758,11786633,11788236,11789631,11790093,11791845,11803577,11819403,	A0A1C7CYU4	uc008gta.4
ENSMUST00000045521.8	chr19	-	12466337	12501454	12469475	12501217	9	12466337,12473229,12478125,12482073,12483045,12485263,12486428,12491835,12501006,	12469709,12473319,12478287,12482226,12483107,12485425,12486490,12492550,12501454,	Q6PDK8	uc008guc.4
ENSMUST00000224145.1	chr19	+	16956117	17055782	16956117	16956117	7	16956117,16999938,17003621,17006621,17016207,17020558,17054789,	16956292,17000043,17003824,17006785,17016357,17020653,17055782,		uc008gxd.2
ENSMUST00000224602.1	chr19	+	17136774	17193803	17136774	17136774	4	17136774,17168262,17178789,17193255,	17136891,17168342,17178990,17193803,		uc289ris.1
ENSMUST00000225838.1	chr19	+	17208250	17210131	17208250	17208250	1	17208250,	17210131,		uc289riu.1
ENSMUST00000224117.1	chr19	+	17214313	17218761	17214313	17214313	1	17214313,	17218761,		uc057blk.1
ENSMUST00000224059.1	chr19	+	17138738	17221194	17138738	17138738	9	17138738,17168262,17178789,17193255,17199112,17199780,17201641,17208230,17220783,	17138828,17168342,17178990,17193429,17199215,17199912,17201728,17208329,17221194,		uc289rit.1
ENSMUST00000226052.1	chr19	+	17125646	17221378	17125646	17125646	9	17125646,17168262,17178789,17193255,17199112,17199780,17201641,17208230,17220783,	17125703,17168342,17178990,17193429,17199215,17199912,17201728,17208329,17221378,		uc289rir.1
ENSMUST00000223920.1	chr19	+	17136765	17221584	17168284	17220814	9	17136765,17168262,17178789,17193255,17199112,17199780,17201641,17208230,17220783,	17136891,17168342,17178990,17193429,17199215,17199912,17201728,17208329,17221584,	Q52KR3	uc008gxk.3
ENSMUST00000225351.1	chr19	+	17136765	17221809	17168284	17220814	11	17136765,17168262,17178789,17193255,17199112,17199780,17201641,17208230,17212291,17216325,17220783,	17136891,17168342,17178990,17193429,17199215,17199912,17201728,17208329,17212330,17216373,17221809,	Q52KR3	uc008gxj.3
ENSMUST00000087689.4	chr19	+	16956117	17223932	16956256	17220814	20	16956117,16999938,17003621,17006621,17016207,17020558,17113586,17118042,17124937,17168262,17178789,17193255,17199112,17199780,17201641,17208230,17211677,17212291,17216325,17220783,	16956292,17000043,17003824,17006785,17016357,17020653,17113742,17124592,17125703,17168342,17178990,17193429,17199215,17199912,17201728,17208329,17211713,17212330,17216373,17223932,	Q52KR3	uc008gxg.2
ENSMUST00000235184.1	chr19	-	17328908	17335436	17329072	17330359	3	17328908,17333109,17335326,	17330488,17333256,17335436,	Q09324	uc294efc.1
ENSMUST00000169897.1	chr19	-	17326142	17339568	17329072	17330359	3	17326142,17333109,17339467,	17330488,17333256,17339568,	Q09324	uc012bjg.3
ENSMUST00000174236.7	chr19	-	17326140	17356667	17329072	17330359	3	17326140,17333109,17356556,	17330488,17333256,17356667,	Q09324	uc008gxm.2
ENSMUST00000174137.1	chr19	-	17332245	17356667	17332245	17332245	2	17332245,17356556,	17333256,17356667,		uc289riv.1
ENSMUST00000236139.1	chr19	-	17328668	17372844	17329072	17330359	3	17328668,17333109,17372765,	17330488,17333256,17372844,	Q09324	uc294fot.1
ENSMUST00000235505.1	chr19	-	17673451	17837617	17673451	17673451	7	17673451,17678468,17711914,17714757,17752062,17793628,17836954,	17675593,17678557,17711991,17714901,17752176,17793733,17837617,		uc294erb.1
ENSMUST00000025618.15	chr19	-	17432318	17837632	17433392	17837152	38	17432318,17436452,17439018,17447474,17451867,17454682,17456663,17461650,17463340,17466105,17469017,17472953,17474811,17477873,17510167,17511375,17515135,17525211,17563781,17564709,17565267,17568268,17572423,17575805,17581135,17586009,17594539,17595660,17617650,17642492,17654687,17675420,17678468,17711914,17714757,17752062,17793628,17836954,	17433775,17436639,17439119,17447692,17452045,17454910,17456900,17461868,17463536,17466183,17469098,17473154,17474948,17477916,17510236,17511582,17515272,17525314,17563897,17564839,17565365,17568353,17572617,17575908,17581279,17586146,17594728,17595778,17617754,17642593,17654900,17675593,17678557,17711991,17714901,17752176,17793733,17837632,	Q04592	uc008gxp.5
ENSMUST00000050715.9	chr19	-	17558173	17837632	17560713	17837152	21	17558173,17563781,17564709,17565267,17568268,17572423,17575805,17581135,17586009,17594539,17595660,17617650,17642492,17654687,17675420,17678468,17711914,17714757,17752062,17793628,17836954,	17560829,17563897,17564839,17565365,17568353,17572617,17575908,17581279,17586146,17594728,17595778,17617754,17642593,17654900,17675593,17678557,17711991,17714901,17752176,17793733,17837632,	Q91VK0	uc008gxq.3
