#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000160942.7	chr15	+	57985418	58011009	57986061	58010087	Q8K2P2	uc011zta.3	Fam83a
ENSMUST00000050374.2	chr15	+	57985909	57995602	57986061	57995342	Q8K2P2	uc007vsz.3	Fam83a
ENSMUST00000161231.1	chr15	+	58002145	58010047	58002145	58002145		uc288ydi.1	Fam83a
ENSMUST00000100655.4	chr15	-	58022258	58034315	58022365	58034200	Q9D2X8	uc007vta.2	9130401M01Rik
ENSMUST00000187062.1	chr15	-	58022269	58027895	58022269	58022269		uc007vtb.2	9130401M01Rik
ENSMUST00000176935.7	chr15	-	58028242	58076425	58028609	58069339	H3BIW7	uc007vtc.3	Gm29394
ENSMUST00000189159.1	chr15	-	58028811	58034190	58032139	58034190	A0A087WSQ8	uc288ydj.1	9130401M01Rik
ENSMUST00000185553.1	chr15	-	58030955	58034325	58030955	58034200	A0A087WRX1	uc288ydk.1	9130401M01Rik
ENSMUST00000177176.7	chr15	-	58030958	58076207	58030958	58069339	H3BKI4	uc288ydl.1	Gm29394
ENSMUST00000226649.1	chr15	-	58094043	58098776	58094043	58094043		uc057bgg.2	Atad2
ENSMUST00000038194.4	chr15	-	58094045	58135082	58095526	58134974	G3X963	uc007vtf.2	Atad2
ENSMUST00000228783.1	chr15	-	58095403	58119315	58095526	58119089	Q8CDM1	uc288yds.1	Atad2
ENSMUST00000226526.1	chr15	-	58102753	58111343	58102753	58102753		uc288ydt.1	Atad2
ENSMUST00000226507.1	chr15	-	58108254	58112158	58108254	58108254		uc288ydu.1	Atad2
ENSMUST00000227134.1	chr15	-	58116147	58118811	58116147	58116147		uc288ydv.1	Atad2
ENSMUST00000226582.1	chr15	-	58126964	58129011	58126964	58126964		uc288ydw.1	Atad2
ENSMUST00000227171.1	chr15	-	58131151	58133292	58131151	58131151		uc288ydx.1	Atad2
ENSMUST00000080371.7	chr15	-	58941233	59081989	58943429	59081527	G3X9H7	uc007vty.3	Mtss1
ENSMUST00000226393.1	chr15	-	58943241	58956840	58943241	58943241		uc288yfe.1	Mtss1
ENSMUST00000226976.1	chr15	-	58943359	59040597	58943359	58943359		uc288yff.1	Mtss1
ENSMUST00000227045.1	chr15	-	58945492	58953583	58945492	58953583	A0A2I3BQ92	uc288yfg.1	Mtss1
ENSMUST00000227196.1	chr15	-	58945887	58953580	58945887	58953580	A0A2I3BQ67	uc288yfh.1	Mtss1
ENSMUST00000228067.1	chr15	-	58945984	58956472	58945984	58956472	A0A2I3BPM9	uc288yfi.1	Mtss1
ENSMUST00000227290.1	chr15	-	58947456	58972539	58947456	58947456		uc288yfj.1	Mtss1
ENSMUST00000227238.1	chr15	-	58951514	58956836	58951514	58951514		uc288yfk.1	Mtss1
ENSMUST00000228365.1	chr15	-	58951652	59040596	58951652	58951652		uc288yfl.1	Mtss1
ENSMUST00000228655.1	chr15	-	59052747	59082005	59052747	59052747		uc288yfn.1	Mtss1
ENSMUST00000226923.1	chr15	-	59052770	59055464	59052770	59052770		uc056yyx.1	Mtss1
ENSMUST00000227797.1	chr15	-	59078188	59082001	59078188	59078188		uc288yfo.1	Mtss1
ENSMUST00000162142.1	chr15	+	59315076	59328958	59315076	59315076		uc288yfs.1	Sqle
ENSMUST00000022977.13	chr15	+	59315080	59331192	59315844	59330917	Q3TQK8	uc007vxq.2	Sqle
ENSMUST00000100640.4	chr15	+	59315106	59331192	59315844	59330917	Q3TSS7	uc007vxr.2	Sqle
ENSMUST00000161953.1	chr15	+	59325542	59327199	59325542	59325542		uc288yft.1	Sqle
ENSMUST00000100635.4	chr15	-	60818993	60825080	60822962	60823895	D3YXJ5	uc007vya.3	Lratd2
ENSMUST00000180730.2	chr15	+	60822270	60828650	60822270	60822270		uc011zte.2	9930014A18Rik
ENSMUST00000192865.1	chr15	+	60822952	60825609	60822952	60822952		uc288ygn.1	9930014A18Rik
ENSMUST00000186605.1	chr15	+	60823401	60823939	60823401	60823401		uc288ygo.1	9930014A18Rik
ENSMUST00000181910.1	chr15	+	60824340	60831793	60824340	60824340		uc011ztf.2	9930014A18Rik
ENSMUST00000100555.3	chr15	-	74080233	74081511	74080233	74080233		uc288yql.1	Gm7935
ENSMUST00000190433.1	chr15	-	74724317	74728034	74726807	74727998	Q9Z0K7	uc007wft.2	Slurp1
ENSMUST00000023261.3	chr15	-	74726663	74728014	74726932	74727998	A0A0A0MQ72	uc288yrb.1	Slurp1
ENSMUST00000023260.4	chr15	-	74732246	74734329	74732333	74734287	Q9DD23	uc007wfu.2	Lypd2
ENSMUST00000188716.1	chr15	-	74732800	74734317	74732800	74732800		uc288yrc.1	Lypd2
ENSMUST00000023259.14	chr15	-	74747851	74753046	74751230	74751906	P0DP60	uc007wfw.2	Lynx1
ENSMUST00000189128.1	chr15	-	74751594	74753014	74751594	74751906	A0A087WNU3	uc288yrd.1	Lynx1
ENSMUST00000189696.1	chr15	-	74752318	74753024	74752318	74752318		uc288yre.1	Lynx1
ENSMUST00000161785.7	chr15	+	75616678	75625300	75618200	75618797	Q02526	uc007wgx.3	Zfp41
ENSMUST00000054555.9	chr15	+	75616683	75629827	75618200	75618797	Q02526	uc007wgy.3	Zfp41
ENSMUST00000161752.1	chr15	+	75616725	75618644	75618200	75618644	E0CX66	uc288yts.1	Zfp41
ENSMUST00000161555.1	chr15	+	75621710	75623830	75621710	75621710		uc288ytt.1	Zfp41
ENSMUST00000023238.5	chr15	+	75862326	75867408	75863408	75867239	Q9D8T2	uc007whh.2	Gsdmd
ENSMUST00000230514.1	chr15	+	75862338	75863580	75863408	75863580	A0A2R8W727	uc288yul.1	Gsdmd
ENSMUST00000230881.1	chr15	+	75862363	75863692	75862363	75862363		uc288yum.1	Gsdmd
ENSMUST00000229331.1	chr15	+	75862378	75866371	75863408	75866371	A0A2R8VKQ7	uc288yun.1	Gsdmd
ENSMUST00000230571.1	chr15	+	75864693	75866542	75864693	75864693		uc288yuo.1	Gsdmd
ENSMUST00000231170.1	chr15	+	75866589	75867399	75866589	75866589		uc288yup.1	Gsdmd
ENSMUST00000184858.1	chr15	-	75884136	75888770	75884136	75888723	V9GX81	uc033guj.2	Mroh6
ENSMUST00000053918.8	chr15	-	75916476	75921560	75916896	75921466	Q9DCC4	uc007whq.2	Pycrl
ENSMUST00000100527.12	chr15	-	76070181	76080913	76070327	76080873	Q3UEB3	uc007wij.3	Puf60
ENSMUST00000227316.1	chr15	-	76070189	76080870	76072500	76080870	A0A2I3BQR9	uc288ywp.1	Puf60
ENSMUST00000002599.10	chr15	-	76070189	76080912	76070327	76080873	Q3UEB3	uc007wik.3	Puf60
ENSMUST00000227251.1	chr15	-	76070968	76071397	76070968	76070968		uc288ywq.1	Puf60
ENSMUST00000229474.1	chr15	-	76072232	76077990	76072232	76072232		uc288ywr.1	Puf60
ENSMUST00000230924.1	chr15	-	76072298	76080904	76072500	76079427	A0A2R8VI42	uc288yws.1	Puf60
ENSMUST00000230968.1	chr15	-	76074251	76080924	76074251	76074251		uc288ywt.1	Puf60
ENSMUST00000229496.1	chr15	-	76074606	76079473	76074606	76074606		uc288ywu.1	Puf60
ENSMUST00000229030.1	chr15	-	76075585	76077702	76075585	76075585		uc288ywv.1	Puf60
ENSMUST00000230143.1	chr15	-	76075592	76076953	76075592	76075592		uc288yww.1	Puf60
ENSMUST00000228459.1	chr15	-	76079874	76080882	76079874	76079874		uc288ywx.1	Puf60
ENSMUST00000023221.12	chr15	+	76331230	76334907	76331389	76334825	Q9WTK3	uc007wjr.2	Gpaa1
ENSMUST00000164972.7	chr15	+	76331343	76334898	76331389	76331794	E9Q4I5	uc288yyz.1	Gpaa1
ENSMUST00000172281.7	chr15	+	76331344	76334903	76331389	76334825	E9PW03	uc288yza.1	Gpaa1
ENSMUST00000163798.1	chr15	+	76331349	76332814	76331349	76331349		uc288yzb.1	Gpaa1
ENSMUST00000169378.1	chr15	+	76331512	76332486	76331968	76332486	E9QA52	uc288yzc.1	Gpaa1
ENSMUST00000170121.7	chr15	+	76331998	76332921	76331998	76332587	F6T7Y8	uc288yzd.1	Gpaa1
ENSMUST00000164680.7	chr15	+	76332222	76333617	76332222	76332222		uc288yze.1	Gpaa1
ENSMUST00000230818.1	chr15	+	76332287	76333296	76332287	76332287		uc288yzf.1	Gpaa1
ENSMUST00000168948.1	chr15	+	76332526	76333247	76332526	76332526		uc288yzg.1	Gpaa1
ENSMUST00000230683.1	chr15	+	76332927	76333718	76332927	76332927		uc288yzh.1	Gpaa1
ENSMUST00000171005.7	chr15	+	76333168	76334293	76333168	76333168		uc288yzi.1	Gpaa1
ENSMUST00000165179.1	chr15	+	76333730	76334298	76333730	76333730		uc288yzj.1	Gpaa1
ENSMUST00000023210.7	chr15	+	76343522	76346260	76343563	76345759	Q9D0M3	uc007wjs.2	Cyc1
ENSMUST00000229710.1	chr15	+	76343532	76345932	76343532	76343532		uc288yzl.1	Cyc1
ENSMUST00000229013.1	chr15	+	76343560	76345153	76343563	76344429	A0A2R8VI32	uc288yzm.1	Cyc1
ENSMUST00000231045.1	chr15	+	76343566	76345115	76344349	76345115	A0A2R8VHK1	uc288yzn.1	Cyc1
ENSMUST00000230706.1	chr15	+	76343798	76344439	76344349	76344439	A0A2R8VK14	uc288yzo.1	Cyc1
ENSMUST00000229946.1	chr15	+	76343844	76344673	76343844	76343844		uc288yzp.1	Cyc1
ENSMUST00000229292.1	chr15	+	76344475	76345795	76344475	76344475		uc288yzq.1	Cyc1
ENSMUST00000023217.10	chr15	-	76452988	76477277	76453224	76477221	P97452	uc007wkf.2	Bop1
ENSMUST00000229633.1	chr15	-	76453878	76454743	76453878	76453878		uc288zbf.1	Bop1
ENSMUST00000229897.1	chr15	-	76455215	76456028	76455215	76455215		uc288zbg.1	Bop1
ENSMUST00000229132.1	chr15	-	76455492	76456273	76455492	76455492		uc288zbh.1	Bop1
ENSMUST00000230822.1	chr15	-	76595802	76597555	76595802	76595802		uc288zdd.1	Cpsf1
ENSMUST00000229269.1	chr15	-	76595802	76598092	76595802	76595802		uc288zde.1	Cpsf1
ENSMUST00000229982.1	chr15	-	76595802	76598887	76595802	76595802		uc288zdf.1	Cpsf1
ENSMUST00000231042.1	chr15	-	76595805	76607489	76603342	76607478	A0A2R8VK03	uc288zdg.1	Cpsf1
ENSMUST00000071898.6	chr15	-	76595805	76607591	76595884	76607478	Q9EPU4	uc007wky.3	Cpsf1
ENSMUST00000230157.1	chr15	-	76595808	76607511	76595832	76607478	A0A2R8VK76	uc007wkz.3	Cpsf1
ENSMUST00000229287.1	chr15	-	76595810	76596698	76595884	76596698	A0A2R8VI46	uc288zdh.1	Cpsf1
ENSMUST00000230903.1	chr15	-	76595816	76601016	76595816	76595816		uc288zdi.1	Cpsf1
ENSMUST00000231009.1	chr15	-	76596382	76597812	76596382	76596382		uc288zdj.1	Cpsf1
ENSMUST00000229367.1	chr15	-	76596790	76597902	76596790	76596790		uc288zdk.1	Cpsf1
ENSMUST00000229798.1	chr15	-	76596915	76598825	76596915	76596915		uc288zdl.1	Cpsf1
ENSMUST00000230149.1	chr15	-	76596930	76597965	76596930	76596930		uc288zdm.1	Cpsf1
ENSMUST00000231037.1	chr15	-	76597263	76599185	76597263	76597263		uc288zdn.1	Cpsf1
ENSMUST00000229504.1	chr15	-	76599307	76600086	76599307	76599307		uc288zdo.1	Cpsf1
ENSMUST00000229437.1	chr15	-	76599758	76600782	76599758	76599758		uc288zdp.1	Cpsf1
ENSMUST00000231191.1	chr15	-	76600578	76601984	76600578	76600578		uc288zdq.1	Cpsf1
ENSMUST00000230557.1	chr15	-	76601262	76601526	76601262	76601262		uc288zdr.1	Cpsf1
ENSMUST00000229015.1	chr15	-	76601790	76602695	76601790	76601790		uc288zds.1	Cpsf1
ENSMUST00000229797.1	chr15	-	76602147	76603577	76602147	76602147		uc288zdt.1	Cpsf1
ENSMUST00000229447.1	chr15	-	76602746	76603600	76602746	76602746		uc288zdu.1	Cpsf1
ENSMUST00000231028.1	chr15	+	76695715	76698044	76696857	76698044	A0A2R8VHV7	uc288zey.1	Gpt
ENSMUST00000229679.1	chr15	+	76695784	76699675	76696857	76699510	Q8QZR5	uc288zez.1	Gpt
ENSMUST00000230482.1	chr15	+	76696731	76699674	76696731	76696731		uc288zfa.1	Gpt
ENSMUST00000023203.5	chr15	+	76696732	76699686	76696857	76699510	Q8QZR5	uc007wls.3	Gpt
ENSMUST00000229340.1	chr15	+	76696735	76699648	76696735	76696735		uc288zfb.1	Gpt
ENSMUST00000230283.1	chr15	+	76696735	76699675	76696735	76696735		uc288zfc.1	Gpt
ENSMUST00000229734.1	chr15	+	76696745	76699575	76696857	76699018	A0A2R8VHW0	uc288zfd.1	Gpt
ENSMUST00000229856.1	chr15	+	76696765	76699648	76696765	76696765		uc288zfe.1	Gpt
ENSMUST00000228987.1	chr15	+	76698061	76698903	76698061	76698061		uc288zff.1	Gpt
ENSMUST00000229140.1	chr15	+	76698210	76699648	76698283	76699510	A0A2R8VI31	uc288zfg.1	Gpt
ENSMUST00000036852.8	chr15	-	76703552	76710533	76703740	76710476	A0A0R4J0J3	uc007wlu.3	Recql4
ENSMUST00000230724.1	chr15	-	76703559	76710548	76708931	76710476	A0A2R8W6H5	uc288zfk.1	Recql4
ENSMUST00000230544.1	chr15	-	76703740	76710467	76703740	76709845	A0A2R8W710	uc007wlv.3	Recql4
ENSMUST00000229360.1	chr15	-	76709491	76710210	76709491	76709491		uc288zfl.1	Recql4
ENSMUST00000136840.7	chr15	+	76710622	76713570	76712891	76713570	D3Z1R4	uc288zfm.1	Lrrc14
ENSMUST00000127208.7	chr15	+	76710637	76717699	76712891	76714647	Q8VC16	uc007wma.2	Lrrc14
ENSMUST00000036423.14	chr15	+	76710638	76715035	76712891	76714647	Q8VC16	uc007wmd.2	Lrrc14
ENSMUST00000142610.7	chr15	+	76710642	76715052	76712891	76713822	D6REG8	uc288zfn.1	Lrrc14
ENSMUST00000137649.7	chr15	+	76710642	76715084	76712891	76714647	Q8VC16	uc007wlx.3	Lrrc14
ENSMUST00000155225.1	chr15	+	76710648	76712923	76712891	76712923	A0A1C7ZN04	uc288zfo.1	Lrrc14
ENSMUST00000154531.7	chr15	+	76710662	76715130	76710662	76710662		uc288zfp.1	Lrrc14
ENSMUST00000138132.1	chr15	+	76710672	76714749	76710672	76710672		uc288zfq.1	Lrrc14
ENSMUST00000142506.1	chr15	+	76710672	76716648	76710672	76710672		uc288zfr.1	Lrrc14
ENSMUST00000155735.1	chr15	+	76710730	76715091	76712891	76714647	Q8VC16	uc007wmc.2	Lrrc14
ENSMUST00000016771.12	chr15	-	77760586	77842175	77761898	77813212	Q8VDD5	uc007woc.3	Myh9
ENSMUST00000229259.1	chr15	-	77763960	77769779	77763960	77769779	A0A2R8W6V7	uc288zjc.1	Myh9
ENSMUST00000139729.1	chr15	-	77765327	77767190	77765327	77765327		uc288zjd.1	Myh9
ENSMUST00000231192.1	chr15	-	77774034	77781133	77774034	77781133	A0A2R8VKI5	uc288zje.1	Myh9
ENSMUST00000126796.7	chr15	-	77788190	77842056	77788190	77788190		uc288zjf.1	Myh9
ENSMUST00000129453.7	chr15	-	77790224	77842105	77790224	77790224		uc288zjg.1	Myh9
ENSMUST00000123101.7	chr15	-	77790740	77842047	77808428	77813212	F2Z494	uc288zjh.1	Myh9
ENSMUST00000124844.7	chr15	-	77794651	77813231	77794651	77794651		uc288zji.1	Myh9
ENSMUST00000134878.1	chr15	-	77805545	77842105	77805545	77805545		uc288zjj.1	Myh9
ENSMUST00000173561.7	chr15	-	77915046	77915700	77915046	77915046		uc288zjl.1	Txn2
ENSMUST00000173631.7	chr15	-	77915046	77927845	77915743	77927845	G3UZY2	uc288zjm.1	Txn2
ENSMUST00000005487.11	chr15	-	77915046	77929006	77915743	77927954	P97493	uc007wog.2	Txn2
ENSMUST00000109748.8	chr15	-	77915209	77928968	77915743	77927954	P97493	uc007wof.2	Txn2
ENSMUST00000174529.1	chr15	-	77919533	77927735	77919693	77927735	G3UX99	uc288zjn.1	Txn2
ENSMUST00000109747.8	chr15	-	77923219	77928974	77924479	77927954	A2A439	uc007woh.2	Txn2
ENSMUST00000100486.5	chr15	-	77926397	77928997	77926622	77927954	Q3TUS3	uc288zjo.1	Txn2
ENSMUST00000096357.11	chr15	+	78244800	78262580	78245055	78262391	P97369	uc007wow.3	Ncf4
ENSMUST00000133618.2	chr15	+	78244843	78260754	78245055	78260754	A8XU21	uc288zkb.1	Ncf4
ENSMUST00000147303.8	chr15	+	78253031	78262580	78253031	78253031		uc007wox.3	Ncf4
ENSMUST00000126028.7	chr15	+	78253245	78260769	78253245	78253245		uc288zkc.1	Ncf4
ENSMUST00000146147.1	chr15	+	78255451	78260802	78255451	78255451		uc288zkd.1	Ncf4
ENSMUST00000148646.1	chr15	+	78260877	78262575	78260877	78260877		uc288zke.1	Ncf4
ENSMUST00000058659.8	chr15	-	78399555	78405907	78399731	78405833	Q545S0	uc007wpd.2	Tst
ENSMUST00000231525.1	chr15	-	78403219	78405852	78403219	78403219		uc288zkp.1	Tst
ENSMUST00000089377.5	chr15	+	78926724	78930465	78926795	78930144	P16045	uc007wrv.1	Lgals1
ENSMUST00000229159.1	chr15	+	78926725	78930191	78926795	78928583	A0A2R8VHJ0	uc288zmt.1	Lgals1
ENSMUST00000138880.8	chr15	+	78934932	78943638	78934989	78940628	Q8BG17	uc007wrw.2	Nol12
ENSMUST00000041164.3	chr15	+	78934994	78940864	78934994	78940708	F8WGP0	uc288zmu.1	Nol12
ENSMUST00000145157.1	chr15	+	78935185	78937824	78937154	78937824	B7ZBY4	uc288zmv.1	Nol12
ENSMUST00000123013.1	chr15	+	78935207	78936581	78935639	78936581	B7ZCM5	uc288zmw.1	Nol12
ENSMUST00000006544.8	chr15	+	79030873	79038353	79030933	79037294	O88986	uc007wse.3	Gcat
ENSMUST00000171999.8	chr15	+	79030900	79042531	79030933	79041977	E9PWY6	uc007wsf.3	Gcat
ENSMUST00000229276.1	chr15	+	79033497	79036313	79033497	79036313	A0A2R8VHE4	uc288zng.1	Gcat
ENSMUST00000160424.7	chr15	+	80287237	80398279	80298414	80395659	E9Q7P2	uc009var.2	Cacna1i
ENSMUST00000162155.7	chr15	+	80287533	80395747	80298414	80390900	E0CXK2	uc288zug.1	Cacna1i
ENSMUST00000161863.7	chr15	+	80389327	80390917	80389327	80390917	F6TAX9	uc288zuh.1	Cacna1i
ENSMUST00000162025.7	chr15	+	80389327	80390917	80389327	80390917	F7BQ85	uc288zui.1	Cacna1i
ENSMUST00000162913.7	chr15	+	80389327	80390917	80389327	80389327		uc288zuj.1	Cacna1i
ENSMUST00000160175.1	chr15	+	80389327	80393820	80389327	80393820	F6V0N5	uc288zuk.1	Cacna1i
ENSMUST00000229980.1	chr15	+	80572593	80648765	80623736	80648602	Q3U0E8	uc007wvo.3	Grap2
ENSMUST00000230856.1	chr15	+	80572593	80648793	80623736	80623994	A0A2R8VH91	uc288zuq.1	Grap2
ENSMUST00000043149.8	chr15	+	80623482	80652854	80623736	80648602	Q3U0E8	uc007wvq.2	Grap2
ENSMUST00000230573.1	chr15	+	80623511	80638495	80623736	80624038	A0A2R8VHI5	uc288zur.1	Grap2
ENSMUST00000230910.1	chr15	+	80623521	80631121	80623521	80623521		uc288zus.1	Grap2
ENSMUST00000023044.6	chr15	+	80671846	80700425	80671916	80698990	A0A0R4J033	uc007wvr.1	Fam83f
ENSMUST00000023043.9	chr15	+	80948489	80970946	80948547	80968748	P54822	uc007wvz.3	Adsl
ENSMUST00000164806.5	chr15	+	80948490	80969008	80948547	80968748	E9Q3T7	uc288zve.1	Adsl
ENSMUST00000198302.1	chr15	+	80948503	80950106	80948503	80948503		uc288zvf.1	Adsl
ENSMUST00000166711.7	chr15	+	80948511	80969119	80948547	80960487	E9Q0A0	uc288zvg.1	Adsl
ENSMUST00000207170.1	chr15	+	80948516	80963958	80960452	80963958	A0A140LHU1	uc288zvh.1	Adsl
ENSMUST00000200201.4	chr15	+	80948518	80963969	80948547	80960487	A0A0G2JFI8	uc288zvi.1	Adsl
ENSMUST00000168756.7	chr15	+	80948518	80968748	80948547	80968748	E9Q242	uc288zvj.1	Adsl
ENSMUST00000169238.7	chr15	+	80948536	80966123	80948547	80960487	E9Q0A0	uc288zvk.1	Adsl
ENSMUST00000164371.1	chr15	+	80948541	80955888	80948541	80948541		uc288zvl.1	Adsl
ENSMUST00000170354.1	chr15	+	80948776	80952288	80948933	80952288	E9PZI0	uc288zvm.1	Adsl
ENSMUST00000163575.1	chr15	+	80961212	80963844	80961212	80961212		uc288zvo.1	Adsl
ENSMUST00000199284.1	chr15	+	80963922	80968755	80963922	80967115	A0A0G2JFL8	uc288zvp.1	Adsl
ENSMUST00000023029.14	chr15	+	81663888	81688315	81664000	81687052	P59178	uc007wwu.2	L3mbtl2
ENSMUST00000174229.7	chr15	+	81663933	81688305	81664000	81688014	G3UY70	uc007wwv.3	L3mbtl2
ENSMUST00000172620.7	chr15	+	81663953	81688305	81663953	81663953		uc288zya.1	L3mbtl2
ENSMUST00000172568.7	chr15	+	81663955	81688299	81664000	81682159	Q80XB0	uc288zyb.1	L3mbtl2
ENSMUST00000172748.7	chr15	+	81663955	81688315	81664000	81687134	Q80XB1	uc033gvl.2	L3mbtl2
ENSMUST00000174274.7	chr15	+	81664000	81682065	81664000	81664000		uc288zyc.1	L3mbtl2
ENSMUST00000173105.1	chr15	+	81668677	81670369	81668677	81668677		uc288zyd.1	L3mbtl2
ENSMUST00000173607.1	chr15	+	81668746	81675633	81668746	81668746		uc288zye.1	L3mbtl2
ENSMUST00000174497.1	chr15	+	81675521	81677294	81675521	81676994	G3UX47	uc288zyg.1	L3mbtl2
ENSMUST00000174401.1	chr15	+	81682008	81683850	81682008	81682008		uc288zyi.1	L3mbtl2
ENSMUST00000173761.1	chr15	+	81686021	81687187	81686021	81686021		uc288zyj.1	L3mbtl2
ENSMUST00000170134.8	chr15	-	81704247	81729901	81705188	81724597	P46061	uc011zwl.2	Rangap1
ENSMUST00000052374.12	chr15	-	81704252	81730003	81705188	81724597	P46061	uc007wxb.3	Rangap1
ENSMUST00000171115.2	chr15	-	81704610	81729862	81705188	81724597	P46061	uc288zym.1	Rangap1
ENSMUST00000229705.1	chr15	-	81709255	81710460	81709255	81709255		uc288zyn.1	Rangap1
ENSMUST00000230302.1	chr15	-	81712820	81729399	81712820	81724597	A0A2R8VHK9	uc288zyo.1	Rangap1
ENSMUST00000230287.1	chr15	-	81717789	81729880	81717789	81717789		uc288zyp.1	Rangap1
ENSMUST00000230726.1	chr15	-	81718789	81745530	81718789	81724597	A0A2R8W753	uc288zyq.1	Rangap1
ENSMUST00000230669.1	chr15	-	81888227	81926164	81888227	81888227		uc288zzm.1	Polr3h
ENSMUST00000230066.1	chr15	-	81889305	81915129	81889305	81889305		uc288zzn.1	Polr3h
ENSMUST00000023113.6	chr15	-	81915028	81926240	81916611	81925896	Q9D2C6	uc007wxr.2	Polr3h
ENSMUST00000230050.1	chr15	-	81916400	81925922	81916611	81925896	A0A2R8VK29	uc288zzs.1	Polr3h
ENSMUST00000230765.1	chr15	-	81916569	81925971	81916569	81916569		uc288zzt.1	Polr3h
ENSMUST00000230842.1	chr15	-	81917198	81925396	81917198	81917198		uc288zzu.1	Polr3h
ENSMUST00000229402.1	chr15	-	81917915	81926170	81917915	81917915		uc288zzv.1	Polr3h
ENSMUST00000080622.8	chr15	-	82040524	82047598	82042105	82047489	Q9D0T1	uc007wya.2	Snu13
ENSMUST00000229119.1	chr15	+	82069995	82126814	82069995	82126659	A0A2R8VHD2	uc289abe.1	Mei1
ENSMUST00000089178.10	chr15	+	82069996	82126659	82070145	82126659	Q9D4I2	uc011zwp.2	Mei1
ENSMUST00000189540.6	chr15	+	82082463	82126809	82086171	82126659	Q9D4I2	uc007wyd.3	Mei1
ENSMUST00000188048.6	chr15	+	82082475	82126811	82086171	82126659	Q9D4I2	uc057bgu.2	Mei1
ENSMUST00000186125.1	chr15	+	82083162	82126736	82086171	82100966	A0A087WQR2	uc289abf.1	Mei1
ENSMUST00000089174.5	chr15	+	82127921	82142203	82130067	82140991	Q8C7V8	uc007wye.2	Ccdc134
ENSMUST00000229788.1	chr15	+	82127926	82131541	82127926	82127926		uc289abg.1	Ccdc134
ENSMUST00000230582.1	chr15	+	82127977	82130515	82127977	82127977		uc289abh.1	Ccdc134
ENSMUST00000229456.1	chr15	+	82127995	82142200	82127995	82127995		uc289abi.1	Ccdc134
ENSMUST00000229597.1	chr15	+	82128006	82140959	82130067	82131815	A0A2R8VKP7	uc289abj.1	Ccdc134
ENSMUST00000229411.1	chr15	+	82128024	82142199	82130067	82134688	A0A2R8VI68	uc289abk.1	Ccdc134
ENSMUST00000229384.1	chr15	+	82130054	82141218	82130067	82133308	A0A2R8VJZ8	uc289abl.1	Ccdc134
ENSMUST00000023100.7	chr15	+	82147180	82205379	82147402	82203917	Q3U1N2	uc007wyi.2	Srebf2
ENSMUST00000229336.1	chr15	+	82147203	82204675	82147402	82204125	Q3U1N2	uc011zwr.2	Srebf2
ENSMUST00000231065.1	chr15	+	82147245	82173625	82147245	82147245		uc289abm.1	Srebf2
ENSMUST00000230105.1	chr15	+	82147250	82173894	82147250	82147250		uc007wyh.2	Srebf2
ENSMUST00000229009.1	chr15	+	82148012	82171267	82169739	82171267	A0A2R8VH82	uc289abn.1	Srebf2
ENSMUST00000229518.1	chr15	+	82148024	82170161	82148024	82148024		uc289abo.1	Srebf2
ENSMUST00000230955.1	chr15	+	82194971	82203819	82194971	82203819	A0A2R8VHQ9	uc289abq.1	Srebf2
ENSMUST00000089157.10	chr15	-	82233778	82244748	82234368	82244679	Q9CQA0	uc007wyn.3	Cenpm
ENSMUST00000089155.5	chr15	-	82234078	82244727	82234312	82244679	Q9CQA0	uc007wyo.3	Cenpm
ENSMUST00000230408.1	chr15	-	82234459	82244410	82234459	82244167	A0A2R8VI75	uc289abu.1	Cenpm
ENSMUST00000229041.1	chr15	-	82239075	82244332	82239075	82239075		uc289abv.1	Cenpm
ENSMUST00000229505.1	chr15	-	82239215	82244673	82239215	82239215		uc289abw.1	Cenpm
ENSMUST00000229747.1	chr15	-	82239878	82244337	82239878	82244167	A0A2R8VK17	uc289abx.1	Cenpm
ENSMUST00000160994.7	chr15	+	82338958	82349059	82347899	82348037	A0A2R8VHK6	uc289acl.1	Smdt1
ENSMUST00000162705.1	chr15	+	82340985	82349007	82340985	82340985		uc289acn.1	Smdt1
ENSMUST00000023086.14	chr15	+	82345953	82349090	82346083	82348037	Q9DB10	uc007wzb.2	Smdt1
ENSMUST00000161892.1	chr15	+	82346013	82349091	82346083	82347936	E0CXP9	uc007wza.2	Smdt1
ENSMUST00000230165.1	chr15	+	82346076	82348442	82346076	82346076		uc289acp.1	Smdt1
ENSMUST00000159054.1	chr15	+	82347219	82348869	82347267	82348037	E0CZF0	uc289acq.1	Smdt1
ENSMUST00000016897.11	chr15	-	83483768	83510893	83484183	83505362	Q91V51	uc007xbc.3	Ttll1
ENSMUST00000109480.7	chr15	-	83483827	83510881	83484183	83505362	Q91V51	uc289ahf.1	Ttll1
ENSMUST00000109479.7	chr15	-	83491873	83510874	83492622	83505362	Q8BJG7	uc289ahg.1	Ttll1
ENSMUST00000154401.7	chr15	-	83502135	83510793	83502135	83505362	A6PW19	uc289ahh.1	Ttll1
ENSMUST00000061882.9	chr15	-	83546796	83555735	83547519	83555687	Q8R3F5	uc007xbf.2	Mcat
