#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000122358.7	chr14	-	55635964	55643806	55636218	55642938	Q9DBU0	uc007tzt.2	Tm9sf1
ENSMUST00000227250.1	chr14	-	55662263	55663861	55662619	55663861	A0A2I3BRG0	uc288ups.1	Nedd8
ENSMUST00000227157.1	chr14	-	55662402	55664296	55662402	55662402		uc288upv.1	Nedd8
ENSMUST00000163750.7	chr14	-	55662264	55671873	55662528	55671812	Q3UI46	uc288upt.1	Nedd8
ENSMUST00000228414.1	chr14	-	55662385	55671877	55662385	55662385		uc288upu.1	Nedd8
ENSMUST00000010520.9	chr14	-	55662262	55672124	55662528	55671812	Q3UI46	uc007uac.2	Nedd8
ENSMUST00000168524.7	chr14	-	56748534	56761867	56748534	56748534		uc288uua.1	Pspc1
ENSMUST00000168575.1	chr14	-	56748857	56777927	56764202	56777927	F7D909	uc288uub.1	Pspc1
ENSMUST00000022507.12	chr14	-	56720709	56778316	56723094	56778159	Q8R326	uc007ucj.2	Pspc1
ENSMUST00000163924.1	chr14	-	56723985	56778316	56725290	56778159	Q8R326	uc007uck.1	Pspc1
ENSMUST00000224544.1	chr14	-	57123303	57125221	57123303	57123303		uc011zmf.3	Gjb6
ENSMUST00000162931.1	chr14	-	57130836	57132059	57130836	57130836		uc288uur.1	Gjb6
ENSMUST00000160703.1	chr14	-	57124281	57133281	57124281	57124802	E0CX48	uc288uuq.1	Gjb6
ENSMUST00000039380.8	chr14	-	57123302	57133611	57124016	57124802	Q3URC5	uc007ucy.3	Gjb6
ENSMUST00000224155.1	chr14	+	59627188	59629677	59627188	59627188		uc288uyg.1	Shisa2
ENSMUST00000053949.6	chr14	+	59625307	59631660	59626066	59630188	Q8QZV2	uc007uer.3	Shisa2
ENSMUST00000225043.1	chr14	+	60784624	60799117	60784687	60798265	A0A286YCX4	uc288uzq.1	Mipep
ENSMUST00000223709.1	chr14	+	60784637	60864738	60784637	60784637		uc288uzr.1	Mipep
ENSMUST00000063562.8	chr14	+	60784572	60904229	60784687	60903465	A6H611	uc288uzn.1	Mipep
ENSMUST00000224635.1	chr14	+	60784584	60905360	60784687	60903465	A6H611	uc288uzp.1	Mipep
ENSMUST00000225506.1	chr14	+	60784581	60905478	60784687	60903427	A0A286YDC5	uc288uzo.1	Mipep
ENSMUST00000225501.1	chr14	-	60966350	60975885	60966350	60966350		uc288uzs.1	Tnfrsf19
ENSMUST00000225730.1	chr14	-	60974521	61037891	60974554	61024812	Q9JLL3	uc007ufl.3	Tnfrsf19
ENSMUST00000111236.3	chr14	-	60963874	61037950	60966456	61024812	Q9JLL3	uc007ufi.3	Tnfrsf19
ENSMUST00000111234.9	chr14	-	60964035	61046469	60966456	61024812	Q9JLL3	uc007ufj.3	Tnfrsf19
ENSMUST00000224371.1	chr14	-	60974360	61046490	60974554	61024812	Q9JLL3	uc007ufm.3	Tnfrsf19
ENSMUST00000238526.1	chr14	-	63145149	63164925	63146749	63164860		uc294iyv.1	Fdft1
ENSMUST00000224267.2	chr14	-	63159273	63164925	63159273	63159273		uc288vcv.2	Fdft1
ENSMUST00000054963.9	chr14	-	63145152	63177793	63146749	63177781	P53798	uc288vct.1	Fdft1
ENSMUST00000223810.1	chr14	-	63156590	63177797	63159332	63177781	A0A286YD20	uc288vcu.1	Fdft1
ENSMUST00000224625.1	chr14	-	63145149	63179578	63146749	63177781	P53798	uc007uhj.4	Fdft1
ENSMUST00000111089.7	chr14	-	68082589	68124846	68084823	68124813	D3YZ35	uc288vio.1	Nefm
ENSMUST00000022638.5	chr14	-	68119282	68124846	68120036	68124813	A0A0R4J036	uc007ulo.2	Nefm
ENSMUST00000227697.1	chr14	+	70890527	70978496	70890854	70978496	O08842	uc007upb.3	Gfra2
ENSMUST00000227633.1	chr14	+	70941885	70979823	70941929	70979317	A0A2I3BQ61	uc007upc.2	Gfra2
ENSMUST00000022699.9	chr14	+	70890119	70979838	70890854	70978496	O08842	uc007uoz.3	Gfra2
ENSMUST00000165334.1	chr14	+	73143016	73154791	73143016	73143016		uc288vpk.1	Rcbtb2
ENSMUST00000165646.7	chr14	+	73143109	73155165	73143109	73143109		uc288vpm.1	Rcbtb2
ENSMUST00000163546.7	chr14	+	73142706	73155211	73142706	73142706		uc288vpg.1	Rcbtb2
ENSMUST00000163650.7	chr14	+	73138767	73155212	73138767	73138767		uc288vpc.1	Rcbtb2
ENSMUST00000167021.7	chr14	+	73143399	73161969	73154852	73161969	E9Q213	uc288vpq.1	Rcbtb2
ENSMUST00000163339.7	chr14	+	73123036	73161986	73161969	73161986		uc288vpb.1	Rcbtb2
ENSMUST00000171070.7	chr14	+	73138767	73162337	73154852	73162337	E9PY30	uc288vpd.1	Rcbtb2
ENSMUST00000170368.7	chr14	+	73142722	73162388	73154852	73162388	E9PZR2	uc288vph.1	Rcbtb2
ENSMUST00000171163.1	chr14	+	73143008	73164084	73143008	73143008		uc288vpj.1	Rcbtb2
ENSMUST00000170370.7	chr14	+	73142535	73164719	73154852	73164719	E9QAL7	uc288vpe.1	Rcbtb2
ENSMUST00000163533.7	chr14	+	73142991	73164783	73154852	73164783	E9QA48	uc288vpi.1	Rcbtb2
ENSMUST00000165567.7	chr14	+	73143156	73164850	73154852	73164850	E9Q7J4	uc288vpo.1	Rcbtb2
ENSMUST00000165429.7	chr14	+	73142557	73166507	73161969	73166507	E9Q3W8	uc288vpf.1	Rcbtb2
ENSMUST00000165727.7	chr14	+	73143109	73166840	73162441	73166840	E9QA84	uc288vpn.1	Rcbtb2
ENSMUST00000166875.1	chr14	+	73173883	73182518	73173883	73182518	F6QHR6	uc288vpv.1	Rcbtb2
ENSMUST00000164298.7	chr14	+	73161939	73182599	73161939	73173860	F6ZTZ2	uc288vps.1	Rcbtb2
ENSMUST00000163797.1	chr14	+	73161939	73182602	73161939	73173860	F6X7I4	uc288vpt.1	Rcbtb2
ENSMUST00000110952.9	chr14	+	73143592	73182682	73154852	73182599	Q99LJ7	uc029slv.3	Rcbtb2
ENSMUST00000170278.1	chr14	+	73174450	73182682	73174450	73174450		uc288vpw.1	Rcbtb2
ENSMUST00000167401.7	chr14	+	73143075	73183162	73154852	73182825	E9Q5U1	uc288vpl.1	Rcbtb2
ENSMUST00000022702.12	chr14	+	73143161	73183693	73154852	73182599	Q99LJ7	uc288vpp.1	Rcbtb2
ENSMUST00000170677.7	chr14	+	73143061	73184047	73161969	73182599	Q99LJ7	uc011zoj.3	Rcbtb2
ENSMUST00000169479.7	chr14	+	73151484	73184047	73154852	73182599	Q99LJ7	uc288vpr.1	Rcbtb2
ENSMUST00000164822.7	chr14	+	73142536	73184218	73154852	73182599	Q99LJ7	uc007upk.4	Rcbtb2
ENSMUST00000169513.7	chr14	+	73143098	73184218	73161969	73182599	Q99LJ7	uc007upm.4	Rcbtb2
ENSMUST00000171767.7	chr14	+	73142862	73207843	73154852	73207230	E9Q3B1	uc007upn.3	Rcbtb2
ENSMUST00000124608.1	chr14	+	75131158	75148080	75131158	75131158		uc288vrt.1	Lcp1
ENSMUST00000148609.1	chr14	+	75174946	75178023	75174946	75174946		uc288vry.1	Lcp1
ENSMUST00000149883.1	chr14	+	75176207	75198142	75176207	75176207		uc288vrz.1	Lcp1
ENSMUST00000130510.1	chr14	+	75197899	75199366	75197899	75197899		uc288vsb.1	Lcp1
ENSMUST00000143539.7	chr14	+	75131100	75199444	75198099	75199444	D3YZ25	uc288vrs.1	Lcp1
ENSMUST00000122840.7	chr14	+	75136474	75200454	75198099	75200454	D3YVW8	uc288vrx.1	Lcp1
ENSMUST00000125833.7	chr14	+	75131498	75200463	75198099	75200463	D3Z7D9	uc288vrv.1	Lcp1
ENSMUST00000134114.7	chr14	+	75131158	75200514	75198099	75200514	D3Z311	uc288vru.1	Lcp1
ENSMUST00000124499.7	chr14	+	75131553	75229796	75198099	75229338	Q61233	uc007uqm.3	Lcp1
ENSMUST00000131802.1	chr14	+	75190328	75230816	75198099	75229338	Q61233	uc007uqo.3	Lcp1
ENSMUST00000145303.7	chr14	+	75136331	75230842	75198099	75229338	Q61233	uc007uqn.3	Lcp1
ENSMUST00000194214.1	chr14	-	79769031	79771204	79769031	79769031		uc288vwy.1	Pcdh8
ENSMUST00000039568.10	chr14	-	79766774	79771312	79767370	79771121	Q7TSK3	uc007uti.4	Pcdh8
ENSMUST00000195355.1	chr14	-	79766779	79771312	79767370	79771121	Q7TSK3	uc007utj.4	Pcdh8
ENSMUST00000195034.1	chr14	-	79766783	79771312	79766783	79766783		uc029smd.2	Pcdh8
ENSMUST00000227824.1	chr14	-	103814727	103843695	103817065	103843476	P48302	uc007uwy.3	Ednrb
ENSMUST00000172237.1	chr14	-	103814625	103843696	103817065	103843476	P48302	uc007uww.4	Ednrb
ENSMUST00000022718.10	chr14	-	103814624	103844402	103817065	103843476	P48302	uc007uwx.4	Ednrb
ENSMUST00000146631.1	chr15	+	6653922	6654741	6653922	6653922		uc288wuv.1	Gm7666
ENSMUST00000022744.4	chr15	+	7810845	7837575	7811053	7834832	P48540	uc007vee.3	Gdnf
ENSMUST00000005493.13	chr15	-	8634123	8710764	8636131	8708742	Q543U3	uc007vey.3	Slc1a3
ENSMUST00000125997.1	chr15	-	8634725	8651506	8634725	8634725		uc288wwl.1	Slc1a3
ENSMUST00000128879.1	chr15	-	8642255	8643247	8642255	8642255		uc288wwm.1	Slc1a3
ENSMUST00000153455.7	chr15	-	8680520	8710416	8680520	8680520		uc288wwo.1	Slc1a3
ENSMUST00000157065.1	chr15	-	8686015	8710409	8687741	8708742	D3YY51	uc007vez.3	Slc1a3
ENSMUST00000129325.1	chr15	-	8687897	8710496	8687897	8687897		uc288wwp.1	Slc1a3
ENSMUST00000133309.1	chr15	-	8707609	8710481	8707609	8707609		uc288wwq.1	Slc1a3
ENSMUST00000126747.1	chr15	-	8708742	8709588	8708742	8708742		uc288wwr.1	Slc1a3
ENSMUST00000096482.9	chr15	-	9111984	9140365	9113653	9140191	Q9Z0Z3	uc007vff.3	Skp2
ENSMUST00000110585.8	chr15	-	9111984	9140439	9116856	9140191	Q9Z0Z3	uc029snr.4	Skp2
ENSMUST00000190131.1	chr15	-	9113301	9155424	9113653	9139606	A0A087WQ11	uc007vfh.3	Skp2
ENSMUST00000191316.1	chr15	-	9127047	9140352	9127047	9127047		uc288wxk.1	Skp2
ENSMUST00000190406.1	chr15	-	9152276	9155425	9152276	9152276		uc288wxl.1	Skp2
ENSMUST00000066529.4	chr15	-	11839895	11905639	11845176	11905639	P70180	uc007vhf.3	Npr3
ENSMUST00000226139.1	chr15	-	11842259	11890988	11842259	11842259		uc288wzx.1	Npr3
ENSMUST00000228603.1	chr15	-	11844382	11905674	11845176	11905639	Q7TMG7	uc007vhe.3	Npr3
ENSMUST00000228489.1	chr15	-	11844382	11907287	11845176	11895796	A0A2I3BPR9	uc007vhg.3	Npr3
ENSMUST00000226878.1	chr15	-	11902884	11907201	11902884	11902884		uc288wzy.1	Npr3
ENSMUST00000059204.10	chr15	-	26540458	26895580	26543083	26895049	Q5BJ29	uc007vjn.2	Fbxl7
ENSMUST00000226377.1	chr15	-	26787618	26895518	26787618	26787618		uc288xhd.1	Fbxl7
ENSMUST00000060894.8	chr15	+	34453304	34473892	34453646	34472940	Q8K0S2	uc007vls.3	Erich5
ENSMUST00000022894.13	chr15	-	36770769	36794538	36772717	36790977	P63101	uc007vmz.4	Ywhaz
ENSMUST00000110361.7	chr15	-	36771568	36794531	36772717	36790977	P63101	uc007vna.4	Ywhaz
ENSMUST00000110362.3	chr15	-	36771703	36793837	36772717	36790977	P63101	uc288xpt.1	Ywhaz
ENSMUST00000154879.1	chr15	-	36775044	36793519	36775044	36775044		uc288xpu.1	Ywhaz
ENSMUST00000226851.1	chr15	-	36775499	36796929	36775499	36790977	A0A2I3BQ03	uc288xpv.1	Ywhaz
ENSMUST00000126184.1	chr15	-	36790711	36792414	36790711	36790977	D3YXN6	uc288xpw.1	Ywhaz
ENSMUST00000151635.1	chr15	-	36790843	36793210	36790843	36790977	D3YXF4	uc288xpx.1	Ywhaz
ENSMUST00000110359.1	chr15	-	36790898	36794547	36790898	36790977	D3YW45	uc288xpy.1	Ywhaz
ENSMUST00000227067.1	chr15	-	36793538	36796929	36793538	36793538		uc288xpz.1	Ywhaz
ENSMUST00000090096.10	chr15	+	41447481	41861045	41797517	41859293	Q4KMM3	uc288xvs.1	Oxr1
ENSMUST00000110297.9	chr15	+	41447481	41861048	41535704	41859293	Q4KMM3	uc007vot.3	Oxr1
ENSMUST00000179393.7	chr15	+	41449026	41861045	41797517	41859293	Q4KMM3	uc007vou.2	Oxr1
ENSMUST00000230203.1	chr15	+	41449026	41861047	41535704	41859293	Q4KMM3	uc288xvt.1	Oxr1
ENSMUST00000229769.1	chr15	+	41710603	41820380	41710859	41820380	A0A2R8VI09	uc288xvu.1	Oxr1
ENSMUST00000229511.1	chr15	+	41751697	41820233	41820100	41820233	A0A2R8W6J0	uc288xvv.1	Oxr1
ENSMUST00000229836.1	chr15	+	41751700	41801690	41751740	41801690	A0A2R8VKF8	uc288xvw.1	Oxr1
ENSMUST00000170127.8	chr15	+	41788940	41861047	41789033	41859293	E9Q0A7	uc007vox.4	Oxr1
ENSMUST00000230778.1	chr15	+	41789380	41827029	41797517	41826106	A0A2R8W6N3	uc007voy.2	Oxr1
ENSMUST00000022918.14	chr15	+	41789514	41861047	41797517	41859293	Q4KMM3	uc007voz.3	Oxr1
ENSMUST00000090095.12	chr15	+	41789514	41861047	41797517	41859293	Q4KMM3	uc007vpa.3	Oxr1
ENSMUST00000166917.2	chr15	+	41830931	41859308	41831063	41859293	B1H3M0	uc011zso.3	Oxr1
ENSMUST00000230127.1	chr15	+	41830956	41851498	41831079	41851498	A0A2R8VHF5	uc288xvx.1	Oxr1
ENSMUST00000230131.1	chr15	+	41830957	41854994	41831063	41854994	A0A2R8VHT3	uc288xvy.1	Oxr1
ENSMUST00000231215.1	chr15	+	41830992	41851416	41831063	41850523	A0A2R8VHS5	uc288xvz.1	Oxr1
ENSMUST00000230126.1	chr15	+	41850223	41854994	41850223	41850223		uc288xwa.1	Oxr1
ENSMUST00000079772.3	chr15	-	54250618	54278484	54251993	54278247	Q3UK97	uc007vrk.1	Tnfrsf11b
ENSMUST00000025356.3	chr15	+	54571191	54602847	54571508	54600742	Q8BI08	uc007vrm.3	Mal2
ENSMUST00000050027.8	chr15	+	54745701	54754039	54745971	54752505	Q64299	uc007vrn.3	Ccn3
ENSMUST00000164542.7	chr15	-	55534093	55557349	55543358	55557284	G5E909	uc007vsg.2	Mrpl13
ENSMUST00000172387.7	chr15	-	55534093	55557748	55534315	55557284	Q9D1P0	uc007vsf.2	Mrpl13
ENSMUST00000165356.1	chr15	-	55538635	55548164	55539025	55548164	F7CXG9	uc288yca.1	Mrpl13
ENSMUST00000107207.2	chr15	-	55542870	55557283	55542870	55542870		uc288ycb.1	Mrpl13
ENSMUST00000170135.1	chr15	-	55549453	55557275	55549453	55549453		uc288ycc.1	Mrpl13
ENSMUST00000160942.7	chr15	+	57985418	58011009	57986061	58010087	Q8K2P2	uc011zta.3	Fam83a
ENSMUST00000050374.2	chr15	+	57985909	57995602	57986061	57995342	Q8K2P2	uc007vsz.3	Fam83a
ENSMUST00000161231.1	chr15	+	58002145	58010047	58002145	58002145		uc288ydi.1	Fam83a
ENSMUST00000100655.4	chr15	-	58022258	58034315	58022365	58034200	Q9D2X8	uc007vta.2	9130401M01Rik
ENSMUST00000187062.1	chr15	-	58022269	58027895	58022269	58022269		uc007vtb.2	9130401M01Rik
ENSMUST00000176935.7	chr15	-	58028242	58076425	58028609	58069339	H3BIW7	uc007vtc.3	Gm29394
ENSMUST00000189159.1	chr15	-	58028811	58034190	58032139	58034190	A0A087WSQ8	uc288ydj.1	9130401M01Rik
ENSMUST00000185553.1	chr15	-	58030955	58034325	58030955	58034200	A0A087WRX1	uc288ydk.1	9130401M01Rik
ENSMUST00000177176.7	chr15	-	58030958	58076207	58030958	58069339	H3BKI4	uc288ydl.1	Gm29394
ENSMUST00000080371.7	chr15	-	58941233	59081989	58943429	59081527	G3X9H7	uc007vty.3	Mtss1
ENSMUST00000226393.1	chr15	-	58943241	58956840	58943241	58943241		uc288yfe.1	Mtss1
ENSMUST00000226976.1	chr15	-	58943359	59040597	58943359	58943359		uc288yff.1	Mtss1
ENSMUST00000227045.1	chr15	-	58945492	58953583	58945492	58953583	A0A2I3BQ92	uc288yfg.1	Mtss1
ENSMUST00000227196.1	chr15	-	58945887	58953580	58945887	58953580	A0A2I3BQ67	uc288yfh.1	Mtss1
ENSMUST00000228067.1	chr15	-	58945984	58956472	58945984	58956472	A0A2I3BPM9	uc288yfi.1	Mtss1
ENSMUST00000227290.1	chr15	-	58947456	58972539	58947456	58947456		uc288yfj.1	Mtss1
ENSMUST00000227238.1	chr15	-	58951514	58956836	58951514	58951514		uc288yfk.1	Mtss1
ENSMUST00000228365.1	chr15	-	58951652	59040596	58951652	58951652		uc288yfl.1	Mtss1
ENSMUST00000228655.1	chr15	-	59052747	59082005	59052747	59052747		uc288yfn.1	Mtss1
ENSMUST00000226923.1	chr15	-	59052770	59055464	59052770	59052770		uc056yyx.1	Mtss1
ENSMUST00000227797.1	chr15	-	59078188	59082001	59078188	59078188		uc288yfo.1	Mtss1
ENSMUST00000162142.1	chr15	+	59315076	59328958	59315076	59315076		uc288yfs.1	Sqle
ENSMUST00000022977.13	chr15	+	59315080	59331192	59315844	59330917	Q3TQK8	uc007vxq.2	Sqle
ENSMUST00000100640.4	chr15	+	59315106	59331192	59315844	59330917	Q3TSS7	uc007vxr.2	Sqle
ENSMUST00000161953.1	chr15	+	59325542	59327199	59325542	59325542		uc288yft.1	Sqle
ENSMUST00000100635.4	chr15	-	60818993	60825080	60822962	60823895	D3YXJ5	uc007vya.3	Lratd2
ENSMUST00000180730.2	chr15	+	60822270	60828650	60822270	60822270		uc011zte.2	9930014A18Rik
ENSMUST00000192865.1	chr15	+	60822952	60825609	60822952	60822952		uc288ygn.1	9930014A18Rik
ENSMUST00000186605.1	chr15	+	60823401	60823939	60823401	60823401		uc288ygo.1	9930014A18Rik
ENSMUST00000181910.1	chr15	+	60824340	60831793	60824340	60824340		uc011ztf.2	9930014A18Rik
ENSMUST00000190433.1	chr15	-	74724317	74728034	74726807	74727998	Q9Z0K7	uc007wft.2	Slurp1
ENSMUST00000023261.3	chr15	-	74726663	74728014	74726932	74727998	A0A0A0MQ72	uc288yrb.1	Slurp1
ENSMUST00000023259.14	chr15	-	74747851	74753046	74751230	74751906	P0DP60	uc007wfw.2	Lynx1
ENSMUST00000189128.1	chr15	-	74751594	74753014	74751594	74751906	A0A087WNU3	uc288yrd.1	Lynx1
ENSMUST00000189696.1	chr15	-	74752318	74753024	74752318	74752318		uc288yre.1	Lynx1
ENSMUST00000023238.5	chr15	+	75862326	75867408	75863408	75867239	Q9D8T2	uc007whh.2	Gsdmd
ENSMUST00000230514.1	chr15	+	75862338	75863580	75863408	75863580	A0A2R8W727	uc288yul.1	Gsdmd
ENSMUST00000230881.1	chr15	+	75862363	75863692	75862363	75862363		uc288yum.1	Gsdmd
ENSMUST00000229331.1	chr15	+	75862378	75866371	75863408	75866371	A0A2R8VKQ7	uc288yun.1	Gsdmd
ENSMUST00000230571.1	chr15	+	75864693	75866542	75864693	75864693		uc288yuo.1	Gsdmd
ENSMUST00000231170.1	chr15	+	75866589	75867399	75866589	75866589		uc288yup.1	Gsdmd
ENSMUST00000100527.12	chr15	-	76070181	76080913	76070327	76080873	Q3UEB3	uc007wij.3	Puf60
ENSMUST00000227316.1	chr15	-	76070189	76080870	76072500	76080870	A0A2I3BQR9	uc288ywp.1	Puf60
ENSMUST00000002599.10	chr15	-	76070189	76080912	76070327	76080873	Q3UEB3	uc007wik.3	Puf60
ENSMUST00000227251.1	chr15	-	76070968	76071397	76070968	76070968		uc288ywq.1	Puf60
ENSMUST00000229474.1	chr15	-	76072232	76077990	76072232	76072232		uc288ywr.1	Puf60
ENSMUST00000230924.1	chr15	-	76072298	76080904	76072500	76079427	A0A2R8VI42	uc288yws.1	Puf60
ENSMUST00000230968.1	chr15	-	76074251	76080924	76074251	76074251		uc288ywt.1	Puf60
ENSMUST00000229496.1	chr15	-	76074606	76079473	76074606	76074606		uc288ywu.1	Puf60
ENSMUST00000229030.1	chr15	-	76075585	76077702	76075585	76075585		uc288ywv.1	Puf60
ENSMUST00000230143.1	chr15	-	76075592	76076953	76075592	76075592		uc288yww.1	Puf60
ENSMUST00000228459.1	chr15	-	76079874	76080882	76079874	76079874		uc288ywx.1	Puf60
ENSMUST00000023210.7	chr15	+	76343522	76346260	76343563	76345759	Q9D0M3	uc007wjs.2	Cyc1
ENSMUST00000229710.1	chr15	+	76343532	76345932	76343532	76343532		uc288yzl.1	Cyc1
ENSMUST00000229013.1	chr15	+	76343560	76345153	76343563	76344429	A0A2R8VI32	uc288yzm.1	Cyc1
ENSMUST00000231045.1	chr15	+	76343566	76345115	76344349	76345115	A0A2R8VHK1	uc288yzn.1	Cyc1
ENSMUST00000230706.1	chr15	+	76343798	76344439	76344349	76344439	A0A2R8VK14	uc288yzo.1	Cyc1
ENSMUST00000229946.1	chr15	+	76343844	76344673	76343844	76343844		uc288yzp.1	Cyc1
ENSMUST00000229292.1	chr15	+	76344475	76345795	76344475	76344475		uc288yzq.1	Cyc1
ENSMUST00000023217.10	chr15	-	76452988	76477277	76453224	76477221	P97452	uc007wkf.2	Bop1
ENSMUST00000229633.1	chr15	-	76453878	76454743	76453878	76453878		uc288zbf.1	Bop1
ENSMUST00000229897.1	chr15	-	76455215	76456028	76455215	76455215		uc288zbg.1	Bop1
ENSMUST00000229132.1	chr15	-	76455492	76456273	76455492	76455492		uc288zbh.1	Bop1
ENSMUST00000037551.14	chr15	+	76671614	76694919	76690893	76694672	Q923M0	uc007wlo.2	Ppp1r16a
ENSMUST00000135388.2	chr15	+	76671646	76694919	76690893	76694672	Q923M0	uc007wln.2	Ppp1r16a
ENSMUST00000138951.1	chr15	+	76689180	76690356	76689180	76689180		uc288zer.1	Ppp1r16a
ENSMUST00000127674.7	chr15	+	76690406	76694919	76690406	76690406		uc029ssl.2	Ppp1r16a
ENSMUST00000150399.7	chr15	+	76690528	76694915	76690893	76693618	Q8CFW6	uc288zes.1	Ppp1r16a
ENSMUST00000143274.7	chr15	+	76691432	76693349	76691432	76691432		uc288zet.1	Ppp1r16a
ENSMUST00000156920.1	chr15	+	76691447	76693513	76691447	76691753	F6TBE5	uc288zeu.1	Ppp1r16a
ENSMUST00000129396.1	chr15	+	76691690	76692493	76691690	76691690		uc288zev.1	Ppp1r16a
ENSMUST00000134449.7	chr15	+	76692807	76694919	76692807	76692807		uc288zew.1	Ppp1r16a
ENSMUST00000140730.1	chr15	+	76692916	76694919	76692916	76692916		uc288zex.1	Ppp1r16a
ENSMUST00000231028.1	chr15	+	76695715	76698044	76696857	76698044	A0A2R8VHV7	uc288zey.1	Gpt
ENSMUST00000229679.1	chr15	+	76695784	76699675	76696857	76699510	Q8QZR5	uc288zez.1	Gpt
ENSMUST00000230482.1	chr15	+	76696731	76699674	76696731	76696731		uc288zfa.1	Gpt
ENSMUST00000023203.5	chr15	+	76696732	76699686	76696857	76699510	Q8QZR5	uc007wls.3	Gpt
ENSMUST00000229340.1	chr15	+	76696735	76699648	76696735	76696735		uc288zfb.1	Gpt
ENSMUST00000230283.1	chr15	+	76696735	76699675	76696735	76696735		uc288zfc.1	Gpt
ENSMUST00000229734.1	chr15	+	76696745	76699575	76696857	76699018	A0A2R8VHW0	uc288zfd.1	Gpt
ENSMUST00000229856.1	chr15	+	76696765	76699648	76696765	76696765		uc288zfe.1	Gpt
ENSMUST00000228987.1	chr15	+	76698061	76698903	76698061	76698061		uc288zff.1	Gpt
ENSMUST00000229140.1	chr15	+	76698210	76699648	76698283	76699510	A0A2R8VI31	uc288zfg.1	Gpt
ENSMUST00000036852.8	chr15	-	76703552	76710533	76703740	76710476	A0A0R4J0J3	uc007wlu.3	Recql4
ENSMUST00000230724.1	chr15	-	76703559	76710548	76708931	76710476	A0A2R8W6H5	uc288zfk.1	Recql4
ENSMUST00000230544.1	chr15	-	76703740	76710467	76703740	76709845	A0A2R8W710	uc007wlv.3	Recql4
ENSMUST00000229360.1	chr15	-	76709491	76710210	76709491	76709491		uc288zfl.1	Recql4
ENSMUST00000136840.7	chr15	+	76710622	76713570	76712891	76713570	D3Z1R4	uc288zfm.1	Lrrc14
ENSMUST00000127208.7	chr15	+	76710637	76717699	76712891	76714647	Q8VC16	uc007wma.2	Lrrc14
ENSMUST00000036423.14	chr15	+	76710638	76715035	76712891	76714647	Q8VC16	uc007wmd.2	Lrrc14
ENSMUST00000142610.7	chr15	+	76710642	76715052	76712891	76713822	D6REG8	uc288zfn.1	Lrrc14
ENSMUST00000137649.7	chr15	+	76710642	76715084	76712891	76714647	Q8VC16	uc007wlx.3	Lrrc14
ENSMUST00000155225.1	chr15	+	76710648	76712923	76712891	76712923	A0A1C7ZN04	uc288zfo.1	Lrrc14
ENSMUST00000154531.7	chr15	+	76710662	76715130	76710662	76710662		uc288zfp.1	Lrrc14
ENSMUST00000138132.1	chr15	+	76710672	76714749	76710672	76710672		uc288zfq.1	Lrrc14
ENSMUST00000142506.1	chr15	+	76710672	76716648	76710672	76710672		uc288zfr.1	Lrrc14
ENSMUST00000155735.1	chr15	+	76710730	76715091	76712891	76714647	Q8VC16	uc007wmc.2	Lrrc14
ENSMUST00000016771.12	chr15	-	77760586	77842175	77761898	77813212	Q8VDD5	uc007woc.3	Myh9
ENSMUST00000229259.1	chr15	-	77763960	77769779	77763960	77769779	A0A2R8W6V7	uc288zjc.1	Myh9
ENSMUST00000139729.1	chr15	-	77765327	77767190	77765327	77765327		uc288zjd.1	Myh9
ENSMUST00000231192.1	chr15	-	77774034	77781133	77774034	77781133	A0A2R8VKI5	uc288zje.1	Myh9
ENSMUST00000126796.7	chr15	-	77788190	77842056	77788190	77788190		uc288zjf.1	Myh9
ENSMUST00000129453.7	chr15	-	77790224	77842105	77790224	77790224		uc288zjg.1	Myh9
ENSMUST00000123101.7	chr15	-	77790740	77842047	77808428	77813212	F2Z494	uc288zjh.1	Myh9
ENSMUST00000124844.7	chr15	-	77794651	77813231	77794651	77794651		uc288zji.1	Myh9
ENSMUST00000134878.1	chr15	-	77805545	77842105	77805545	77805545		uc288zjj.1	Myh9
ENSMUST00000173561.7	chr15	-	77915046	77915700	77915046	77915046		uc288zjl.1	Txn2
ENSMUST00000173631.7	chr15	-	77915046	77927845	77915743	77927845	G3UZY2	uc288zjm.1	Txn2
ENSMUST00000005487.11	chr15	-	77915046	77929006	77915743	77927954	P97493	uc007wog.2	Txn2
ENSMUST00000109748.8	chr15	-	77915209	77928968	77915743	77927954	P97493	uc007wof.2	Txn2
ENSMUST00000174529.1	chr15	-	77919533	77927735	77919693	77927735	G3UX99	uc288zjn.1	Txn2
ENSMUST00000109747.8	chr15	-	77923219	77928974	77924479	77927954	A2A439	uc007woh.2	Txn2
ENSMUST00000100486.5	chr15	-	77926397	77928997	77926622	77927954	Q3TUS3	uc288zjo.1	Txn2
ENSMUST00000096356.4	chr15	-	78282506	78305721	78284316	78298229	P26954	uc007woy.3	Csf2rb2
ENSMUST00000230115.2	chr15	-	78283445	78305622	78284316	78298229	A0A2R8VHE8	uc011zvm.4	Csf2rb2
ENSMUST00000230753.1	chr15	-	78284778	78287947	78286072	78287947	A0A2R8VHR1	uc288zkf.1	Csf2rb2
